OBJECTID,Join_Count,TARGET_FID,JOIN_FID,GRID_ID,ID,sourceCountry,ENRICH_FID,aggregationMethod,populationToPolygonSizeRating,apportionmentConfidence,HasData,CRMCYBURG,CRMCYTOTC,TOTPOP_CY,UNEMPRT_CY_I,HISPPOP_CY_P,MEDHINC_CY_I,ACSVET_P,ID_1,sourceCountry_1,ENRICH_FID_1,aggregationMethod_1,populationToPolygonSizeRating_1,apportionmentConfidence_1,HasData_1,X14068_X_I,X14068FY_X_I,ACSHSGRAD_P,ACSVET_P_1,ACS35NOHI_P,ACSEDNOSCH_P,ACSGRNTI50_P,ACSBLWPV_P,ACSPUBAI_P,ACSHHDIS_P,source_run,latitude,longitude,address,heading,filename,tent_prediction_count,max_conf,classes_seen,hex_area_sqkm,climate_t2m_2024_c,climate_tmax_2024_c,climate_ppt_2024_mm,tent_ref_point_count,tent_ref_prediction_sum,tent_ref_max_conf,tent_ref_mean_conf,transit_stops_count,hospital_count,fire_station_count,library_count,college_count,public_school_count,private_school_count,recreation_center_count,adult_recreation_count,cool_zone_count,affordable_housing_count,sud_treatment_count,business_sites_count,gas_station_count,police_station_count,food_access_count,lausd_school_site_count,osm_major_road_segments_count,osm_major_road_length_m,nearest_osm_major_road_m,freeway_segments_count,freeway_length_m,nearest_freeway_m,river_drainage_segments_count,river_drainage_length_m,nearest_river_drainage_m,osm_amenity_count,caltrans_highway_segments_count,caltrans_highway_length_m,nearest_caltrans_highway_m,fema_flood_hazard_area_pct,fema_flood_hazard_intersects,la_geohub_100yr_flood_area_pct,la_geohub_100yr_flood_intersects,la_geohub_500yr_flood_area_pct,la_geohub_500yr_flood_intersects,la_geohub_fire_hazard_area_pct,la_geohub_fire_hazard_intersects,heat_exposure_area_pct,heat_exposure_intersects,tree_canopy_proxy_pct,vegetation_proxy_pct,impervious_proxy_pct,water_proxy_pct,bare_ground_proxy_pct,dominant_landcover_class,heat_exposure_proxy_score
1,0,1,-1,AD-58,0,US,1,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,44,1580,43,31.77,137,9.34,0,US,1,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,124,129,19.08,9.05,3.69,1.04,18.18,7.27,1.5,20.75,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,105,115,0,0,4,0,0.0,1145.84,0,0.0,3886.45,1,38.07,642.38,8,0,0.0,1945.87,0.0,0,0.0,0,0.43,1,74.16,1,0.0,0,2.18,39.19,31.0,1.09,28.71,5,51.05
1830,1,521,591,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v2_30pct_model6_2026-05-08,34.06637641,-118.26947732,"101 N MOUNTAIN VIEW AVE, 90026",90.0,34.0663764089_-118.269477322_90.jpg,1.0,0.658,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1831,1,521,601,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v2_remaining_model6_2026-05-08,34.06147249,-118.27385886,"357 S ALVARADO ST, 90057",180.0,34.0614724902_-118.27385886_180.jpg,1.0,0.6889,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1832,1,521,615,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v2_remaining_model6_2026-05-08,34.06640119,-118.26946171,"103 N MOUNTAIN VIEW AVE, 90026",0.0,34.0664011853_-118.269461712_0.jpg,1.0,0.8249,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1833,1,521,616,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v2_remaining_model6_2026-05-08,34.06640119,-118.26946171,"103 N MOUNTAIN VIEW AVE, 90026",90.0,34.0664011853_-118.269461712_90.jpg,1.0,0.658,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1834,1,521,622,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v2_remaining_model6_2026-05-08,34.06074427,-118.27429948,"421 S ALVARADO ST, 90057",90.0,34.0607442727_-118.274299479_90.jpg,1.0,0.669,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1835,1,521,890,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v2_10pct_model6_2026-05-06_live,34.06284038,-118.27710427,"2347 W OCEAN VIEW AVE, 90057",0.0,34.0628403784_-118.277104269_0.jpg,1.0,0.7256,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1836,1,521,986,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.06654984,-118.26936805,"115 N MOUNTAIN VIEW AVE, 90026",90.0,34.0665498433_-118.269368054_90.jpg,1.0,0.9463,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1837,1,521,1326,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v2_remaining_model6_2026-05-08,34.06700709,-118.26879925,"124 N MOUNTAIN VIEW AVE, 90026",90.0,34.0670070853_-118.268799252_90.jpg,1.0,0.7306,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1838,1,521,1340,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v2_remaining_model6_2026-05-08,34.0614085,-118.26964619,"1818 W 3RD ST, 90057",0.0,34.0614085019_-118.269646191_0.jpg,1.0,0.7728,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1839,1,521,1341,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v2_remaining_model6_2026-05-08,34.06856752,-118.2771521,"126 S RAMPART BLVD, 90057",90.0,34.068567518_-118.277152104_90.jpg,1.0,0.8683,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1840,1,521,1479,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.06146533,-118.27524889,"457 S LAKE ST, 90057",270.0,34.0614653327_-118.27524889_270.jpg,2.0,0.8342,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1841,1,521,1498,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.06116458,-118.27857203,"PARK VIEW ST AT 6TH ST, 90057",0.0,34.0611645816_-118.278572032_0.jpg,1.0,0.6192,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1842,1,521,1558,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.06645074,-118.26943049,"107 N MOUNTAIN VIEW AVE, 90026",90.0,34.0664507379_-118.269430493_90.jpg,2.0,0.8997,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1843,1,521,1575,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.06585704,-118.27033034,"121 S MOUNTAIN VIEW AVE, 90057",0.0,34.0658570353_-118.270330342_0.jpg,1.0,0.8851,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1844,1,521,1598,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v8_remaining_location_deduped_final_after10_30_2026-05-23,34.05877318,-118.2704155,"470 S BURLINGTON AVE, 90017",270.0,34.058773185_-118.270415504_270.jpg,1.0,0.8813,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1845,1,521,1626,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.06144403,-118.27499567,"456 S LAKE ST, 90057",270.0,34.0614440252_-118.274995668_270.jpg,1.0,0.8631,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1846,1,521,1678,AF-26,39,US,324,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,110,23794,136,70.99,58,1.66,20,US,340,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,58,17.1,1.37,11.52,11.04,28.41,30.97,6.28,28.76,api_test_workflow_v8_remaining_location_deduped_final_after10_30_2026-05-23,34.06080739,-118.27425927,"419 S ALVARADO ST, 90057",90.0,34.0608073877_-118.274259269_90.jpg,1.0,0.8125,tent,1.295,17.47,29.74,16.36,0,0,,,120,1,0,0,0,1,0,1,1,0,0,4,1678,1619,0,4,4,40,2548.14,143.29,0,0.0,1045.44,0,0.0,1623.43,10,0,0.0,1073.66,2.69,1,0.0,0,0.0,0,100.0,1,0.0,0,2.19,18.07,60.96,1.84,19.12,5,72.02
1847,0,522,-1,Y-13,41,US,592,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,132,241,25,0,48.0,158,0.0,21,US,592,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,233,121,25.0,0.0,8.33,0.0,100.0,16.67,0.0,0.0,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,48,0,0,0,0,0,0,0,0,0,0,1,13,13,0,0,0,21,926.45,534.38,0,0.0,1113.52,0,0.0,1172.88,9,0,0.0,1117.9,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.61,5.87,61.38,1.75,31.0,5,72.78
1848,0,523,-1,A-12,42,US,593,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,56,55,3202,76,21.11,155,4.64,22,US,593,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,134,135,9.53,4.77,1.51,2.37,58.89,12.61,3.62,32.48,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,14,0,0,0,0,0,0,0,0,0,0,0,240,256,0,0,1,0,0.0,738.96,0,0.0,4975.28,3,1918.13,342.97,1,0,0.0,2189.11,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.07,18.67,55.83,4.56,20.95,5,68.16
1849,1,524,249,AG-26,40,US,325,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,127,18919,107,71.86,59,1.03,23,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,62,62,16.68,0.84,8.32,6.91,33.35,37.82,8.73,24.92,api_test_workflow_v2_30pct_model6_2026-05-08,34.06152263,-118.25865423,"TOLUCA ST AT 1ST ST, 90026",180.0,34.0615226283_-118.258654227_180.jpg,1.0,0.7845,tent,1.295,17.47,29.74,16.36,0,0,,,109,1,0,0,0,15,0,0,1,0,0,0,1283,1224,1,4,20,72,5103.01,434.32,20,2047.42,574.65,0,0.0,2843.35,11,2,463.63,613.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.23,14.76,65.03,2.46,17.75,5,75.15
1850,1,524,566,AG-26,40,US,325,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,127,18919,107,71.86,59,1.03,23,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,62,62,16.68,0.84,8.32,6.91,33.35,37.82,8.73,24.92,api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.06129136,-118.257879,"1301 W 1ST ST, 90026",270.0,34.0612913581_-118.257879004_270.jpg,1.0,0.8252,tent,1.295,17.47,29.74,16.36,0,0,,,109,1,0,0,0,15,0,0,1,0,0,0,1283,1224,1,4,20,72,5103.01,434.32,20,2047.42,574.65,0,0.0,2843.35,11,2,463.63,613.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.23,14.76,65.03,2.46,17.75,5,75.15
1851,1,524,580,AG-26,40,US,325,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,127,18919,107,71.86,59,1.03,23,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,62,62,16.68,0.84,8.32,6.91,33.35,37.82,8.73,24.92,api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.05785752,-118.25699951,"1155 W HUNTLEY DR, 90026",180.0,34.0578575242_-118.256999512_180.jpg,1.0,0.6415,tent,1.295,17.47,29.74,16.36,0,0,,,109,1,0,0,0,15,0,0,1,0,0,0,1283,1224,1,4,20,72,5103.01,434.32,20,2047.42,574.65,0,0.0,2843.35,11,2,463.63,613.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.23,14.76,65.03,2.46,17.75,5,75.15
1852,1,524,715,AG-26,40,US,325,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,127,18919,107,71.86,59,1.03,23,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,62,62,16.68,0.84,8.32,6.91,33.35,37.82,8.73,24.92,api_test_workflow_v2_30pct_model6_2026-05-08,34.05408644,-118.26689003,"1303 W WILSHIRE BLVD, 90017",0.0,34.0540864353_-118.266890031_0.jpg,1.0,0.7915,tent,1.295,17.47,29.74,16.36,0,0,,,109,1,0,0,0,15,0,0,1,0,0,0,1283,1224,1,4,20,72,5103.01,434.32,20,2047.42,574.65,0,0.0,2843.35,11,2,463.63,613.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.23,14.76,65.03,2.46,17.75,5,75.15
1853,1,524,716,AG-26,40,US,325,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,127,18919,107,71.86,59,1.03,23,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,62,62,16.68,0.84,8.32,6.91,33.35,37.82,8.73,24.92,api_test_workflow_v2_30pct_model6_2026-05-08,34.05408644,-118.26689003,"1303 W WILSHIRE BLVD, 90017",90.0,34.0540864353_-118.266890031_90.jpg,2.0,0.8118,tent,1.295,17.47,29.74,16.36,0,0,,,109,1,0,0,0,15,0,0,1,0,0,0,1283,1224,1,4,20,72,5103.01,434.32,20,2047.42,574.65,0,0.0,2843.35,11,2,463.63,613.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.23,14.76,65.03,2.46,17.75,5,75.15
1854,1,524,717,AG-26,40,US,325,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,127,18919,107,71.86,59,1.03,23,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,62,62,16.68,0.84,8.32,6.91,33.35,37.82,8.73,24.92,api_test_workflow_v2_30pct_model6_2026-05-08,34.05408644,-118.26689003,"1303 W WILSHIRE BLVD, 90017",270.0,34.0540864353_-118.266890031_270.jpg,1.0,0.7523,tent,1.295,17.47,29.74,16.36,0,0,,,109,1,0,0,0,15,0,0,1,0,0,0,1283,1224,1,4,20,72,5103.01,434.32,20,2047.42,574.65,0,0.0,2843.35,11,2,463.63,613.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.23,14.76,65.03,2.46,17.75,5,75.15
1855,1,524,902,AG-26,40,US,325,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,127,18919,107,71.86,59,1.03,23,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,62,62,16.68,0.84,8.32,6.91,33.35,37.82,8.73,24.92,api_test_workflow_v2_20pct_model6_2026-05-07,34.05626027,-118.26631012,"531 S COLUMBIA AVE, 90017",90.0,34.0562602719_-118.266310119_90.jpg,1.0,0.7894,tent,1.295,17.47,29.74,16.36,0,0,,,109,1,0,0,0,15,0,0,1,0,0,0,1283,1224,1,4,20,72,5103.01,434.32,20,2047.42,574.65,0,0.0,2843.35,11,2,463.63,613.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.23,14.76,65.03,2.46,17.75,5,75.15
1856,1,524,903,AG-26,40,US,325,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,127,18919,107,71.86,59,1.03,23,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,62,62,16.68,0.84,8.32,6.91,33.35,37.82,8.73,24.92,api_test_workflow_v2_20pct_model6_2026-05-07,34.05626027,-118.26631012,"531 S COLUMBIA AVE, 90017",180.0,34.0562602719_-118.266310119_180.jpg,1.0,0.8897,tent,1.295,17.47,29.74,16.36,0,0,,,109,1,0,0,0,15,0,0,1,0,0,0,1283,1224,1,4,20,72,5103.01,434.32,20,2047.42,574.65,0,0.0,2843.35,11,2,463.63,613.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.23,14.76,65.03,2.46,17.75,5,75.15
1857,1,524,971,AG-26,40,US,325,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,127,18919,107,71.86,59,1.03,23,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,62,62,16.68,0.84,8.32,6.91,33.35,37.82,8.73,24.92,api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.06161795,-118.25846124,"114 N TOLUCA ST, 90026",180.0,34.061617946_-118.258461238_180.jpg,1.0,0.7141,tent,1.295,17.47,29.74,16.36,0,0,,,109,1,0,0,0,15,0,0,1,0,0,0,1283,1224,1,4,20,72,5103.01,434.32,20,2047.42,574.65,0,0.0,2843.35,11,2,463.63,613.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.23,14.76,65.03,2.46,17.75,5,75.15
1858,1,524,977,AG-26,40,US,325,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,127,18919,107,71.86,59,1.03,23,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,62,62,16.68,0.84,8.32,6.91,33.35,37.82,8.73,24.92,api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.05636065,-118.26586682,"520 S COLUMBIA AVE, 90017",90.0,34.0563606521_-118.265866823_90.jpg,1.0,0.7463,tent,1.295,17.47,29.74,16.36,0,0,,,109,1,0,0,0,15,0,0,1,0,0,0,1283,1224,1,4,20,72,5103.01,434.32,20,2047.42,574.65,0,0.0,2843.35,11,2,463.63,613.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.23,14.76,65.03,2.46,17.75,5,75.15
1859,1,524,1225,AG-26,40,US,325,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,127,18919,107,71.86,59,1.03,23,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,62,62,16.68,0.84,8.32,6.91,33.35,37.82,8.73,24.92,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.05585649,-118.26777826,"1402 W 6TH ST, 90017",270.0,34.0558564909_-118.26777826_270.jpg,1.0,0.7553,tent,1.295,17.47,29.74,16.36,0,0,,,109,1,0,0,0,15,0,0,1,0,0,0,1283,1224,1,4,20,72,5103.01,434.32,20,2047.42,574.65,0,0.0,2843.35,11,2,463.63,613.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.23,14.76,65.03,2.46,17.75,5,75.15
